Unnamed: 0,Unnamed: 0.1,date,iso3166,Net generation,unit_x,Retail sales of electricity,unit_y,Revenue from retail sales of electricity,unit_x.1,Average retail price of electricity,unit_y.1,Number of customer accounts,unit,TAVG,TMAX,TMIN,state
5689,181,2009-11-01,USA-IN,8446.834270000001,thousand megawatthours,7780.5836,million kilowatthours,566.82547,million dollars,7.29,cents per kilowatthour,3091990.0,number of customers,46.335353535353526,55.93535353535353,36.737373737373744,Indiana
5690,182,2009-10-01,USA-IN,8699.95549,thousand megawatthours,7908.440390000002,million kilowatthours,582.09589,million dollars,7.36,cents per kilowatthour,3091717.0,number of customers,50.519801980198004,59.53960396039603,41.495098039215705,Indiana
5691,183,2009-09-01,USA-IN,8883.871290000001,thousand megawatthours,8206.7107,million kilowatthours,623.5140200000002,million dollars,7.6,cents per kilowatthour,3095872.0,number of customers,65.61980198019805,75.89801980198018,55.34455445544555,Indiana
5692,184,2009-08-01,USA-IN,10855.42411,thousand megawatthours,9157.46481,million kilowatthours,712.38782,million dollars,7.78,cents per kilowatthour,3085618.0,number of customers,70.7979381443299,81.08762886597938,60.560204081632655,Indiana
5693,185,2009-07-01,USA-IN,9602.24145,thousand megawatthours,8408.56169,million kilowatthours,653.5475799999998,million dollars,7.77,cents per kilowatthour,3090696.0,number of customers,69.2673267326733,78.84851485148516,59.67623762376237,Indiana
5694,186,2009-06-01,USA-IN,9837.97172,thousand megawatthours,8232.342270000001,million kilowatthours,637.35779,million dollars,7.74,cents per kilowatthour,3090205.0,number of customers,71.64099999999995,81.6970297029703,61.57400000000001,Indiana
5695,187,2009-05-01,USA-IN,9007.78324,thousand megawatthours,7527.774759999998,million kilowatthours,580.41356,million dollars,7.71,cents per kilowatthour,3083260.0,number of customers,62.107000000000006,73.09699999999998,51.12,Indiana
5696,188,2009-04-01,USA-IN,9018.59142,thousand megawatthours,7309.58778,million kilowatthours,563.13582,million dollars,7.7,cents per kilowatthour,3090479.0,number of customers,51.52700000000001,61.86299999999999,41.18700000000001,Indiana
5697,189,2009-03-01,USA-IN,9891.23569,thousand megawatthours,7949.79768,million kilowatthours,623.65755,million dollars,7.84,cents per kilowatthour,3098790.0,number of customers,43.77083333333332,55.08333333333332,32.45208333333332,Indiana
5698,190,2009-02-01,USA-IN,9818.26703,thousand megawatthours,8398.79405,million kilowatthours,651.0941799999998,million dollars,7.75,cents per kilowatthour,3097295.0,number of customers,31.56262626262626,41.661,21.616999999999997,Indiana
5699,191,2009-01-01,USA-IN,11175.90863,thousand megawatthours,9430.04052,million kilowatthours,714.36792,million dollars,7.58,cents per kilowatthour,3098790.0,number of customers,20.991752577319588,29.473469387755113,12.447474747474748,Indiana
5700,192,2009-12-01,USA-KS,4442.47038,thousand megawatthours,3308.49935,million kilowatthours,247.66598,million dollars,7.49,cents per kilowatthour,1452514.0,number of customers,26.27861635220125,36.53437499999999,16.011949685534592,Kansas
5701,193,2009-11-01,USA-KS,3468.0535700000005,thousand megawatthours,2799.12722,million kilowatthours,216.79369,million dollars,7.75,cents per kilowatthour,1453262.0,number of customers,47.334193548387105,59.52658227848104,35.148387096774194,Kansas
5702,194,2009-10-01,USA-KS,3288.22566,thousand megawatthours,2874.53774,million kilowatthours,228.20246,million dollars,7.94,cents per kilowatthour,1449040.0,number of customers,48.65094339622645,58.998125000000016,38.23875000000001,Kansas
5703,195,2009-09-01,USA-KS,3743.446,thousand megawatthours,3198.44265,million kilowatthours,262.91169,million dollars,8.22,cents per kilowatthour,1450628.0,number of customers,65.23503184713373,76.56540880503141,53.90000000000002,Kansas
5704,196,2009-08-01,USA-KS,4136.93404,thousand megawatthours,3808.67627,million kilowatthours,322.57697,million dollars,8.47,cents per kilowatthour,1453877.0,number of customers,74.22848101265824,86.40931677018635,62.02151898734175,Kansas
5705,197,2009-07-01,USA-KS,4383.867060000001,thousand megawatthours,3812.45145,million kilowatthours,316.5168,million dollars,8.3,cents per kilowatthour,1457602.0,number of customers,75.41635220125788,87.50375000000004,63.326415094339644,Kansas
5706,198,2009-06-01,USA-KS,4417.52281,thousand megawatthours,3667.05849,million kilowatthours,310.70607,million dollars,8.47,cents per kilowatthour,1452499.0,number of customers,74.4554140127389,86.09240506329118,62.83757961783436,Kansas
5707,199,2009-05-01,USA-KS,3608.50596,thousand megawatthours,2977.18594,million kilowatthours,237.70723,million dollars,7.98,cents per kilowatthour,1452842.0,number of customers,63.039072847682114,74.81895424836601,51.23576158940397,Kansas
5708,200,2009-04-01,USA-KS,3330.505710000001,thousand megawatthours,2810.00328,million kilowatthours,222.06983,million dollars,7.9,cents per kilowatthour,1448839.0,number of customers,51.53618421052632,64.47564102564104,38.59346405228758,Kansas
5709,201,2009-03-01,USA-KS,3810.54278,thousand megawatthours,2849.1979300000007,million kilowatthours,223.98323,million dollars,7.86,cents per kilowatthour,1447448.0,number of customers,43.66490066225165,57.84193548387096,29.49668874172185,Kansas
5710,202,2009-02-01,USA-KS,3653.15725,thousand megawatthours,2845.17027,million kilowatthours,223.37025,million dollars,7.85,cents per kilowatthour,1450290.0,number of customers,38.96556291390728,54.4483660130719,23.47483443708609,Kansas
5711,203,2009-01-01,USA-KS,4394.07634,thousand megawatthours,3292.9934,million kilowatthours,238.47348,million dollars,7.24,cents per kilowatthour,1445443.0,number of customers,30.515068493150693,44.06054421768708,16.968027210884358,Kansas
5712,204,2009-12-01,USA-KY,8307.6499,thousand megawatthours,8310.67483,million kilowatthours,517.11692,million dollars,6.22,cents per kilowatthour,2236969.0,number of customers,35.54823529411764,43.92696629213485,27.17882352941177,Kentucky
5713,205,2009-11-01,USA-KY,6636.72323,thousand megawatthours,7004.762159999998,million kilowatthours,422.88154,million dollars,6.04,cents per kilowatthour,2229859.0,number of customers,49.41162790697674,60.86363636363633,37.90348837209303,Kentucky
5714,206,2009-10-01,USA-KY,6987.89168,thousand megawatthours,7555.54882,million kilowatthours,458.92306,million dollars,6.07,cents per kilowatthour,2229051.0,number of customers,53.92439024390245,64.07558139534882,43.74024390243901,Kentucky
5715,207,2009-09-01,USA-KY,7240.86846,thousand megawatthours,7397.54342,million kilowatthours,479.65052,million dollars,6.48,cents per kilowatthour,2227793.0,number of customers,69.14999999999996,78.43146067415735,59.86741573033711,Kentucky
5716,208,2009-08-01,USA-KY,8424.6571,thousand megawatthours,7405.45404,million kilowatthours,522.88143,million dollars,7.06,cents per kilowatthour,2227471.0,number of customers,73.74883720930234,83.86666666666666,63.6215909090909,Kentucky
5717,209,2009-07-01,USA-KY,7601.8393099999985,thousand megawatthours,7131.09286,million kilowatthours,507.28375,million dollars,7.11,cents per kilowatthour,2223006.0,number of customers,72.01411764705888,81.39101123595508,62.65287356321842,Kentucky
5718,210,2009-06-01,USA-KY,8131.6101,thousand megawatthours,6893.11519,million kilowatthours,472.88831,million dollars,6.86,cents per kilowatthour,2226150.0,number of customers,74.15795454545454,84.61086956521739,63.70000000000001,Kentucky
5719,211,2009-05-01,USA-KY,6996.3681099999985,thousand megawatthours,6704.18553,million kilowatthours,430.46551,million dollars,6.42,cents per kilowatthour,2223305.0,number of customers,65.02168674698794,75.19418604651166,54.83734939759036,Kentucky
5720,212,2009-04-01,USA-KY,6798.97259,thousand megawatthours,7064.22823,million kilowatthours,447.747,million dollars,6.34,cents per kilowatthour,2221868.0,number of customers,56.087058823529404,67.92954545454548,44.25000000000001,Kentucky
5721,213,2009-03-01,USA-KY,7680.3782,thousand megawatthours,7460.2195900000015,million kilowatthours,480.59647,million dollars,6.44,cents per kilowatthour,2224969.0,number of customers,47.89883720930232,59.04431818181818,36.7632183908046,Kentucky
5722,214,2009-02-01,USA-KY,7290.7321,thousand megawatthours,7487.03622,million kilowatthours,499.95807,million dollars,6.68,cents per kilowatthour,2222304.0,number of customers,38.41445783132533,49.639534883720934,27.21190476190476,Kentucky
5723,215,2009-01-01,USA-KY,8532.73583,thousand megawatthours,8482.89613,million kilowatthours,555.78895,million dollars,6.55,cents per kilowatthour,2221249.0,number of customers,30.138554216867472,39.27093023255814,20.91204819277109,Kentucky
5724,216,2009-12-01,USA-LA,8071.24262,thousand megawatthours,6199.64329,million kilowatthours,406.98526,million dollars,6.56,cents per kilowatthour,2241923.0,number of customers,47.72555555555557,56.30860215053765,39.13555555555556,Louisiana
5725,217,2009-11-01,USA-LA,6574.9796700000015,thousand megawatthours,5903.60693,million kilowatthours,362.00951,million dollars,6.13,cents per kilowatthour,2239499.0,number of customers,58.28247422680413,69.30721649484535,47.25463917525772,Louisiana
5726,218,2009-10-01,USA-LA,6748.94598,thousand megawatthours,6870.217490000001,million kilowatthours,458.8965,million dollars,6.68,cents per kilowatthour,2241634.0,number of customers,66.8,76.21770833333333,57.37499999999999,Louisiana
5727,219,2009-09-01,USA-LA,8007.35693,thousand megawatthours,7494.45371,million kilowatthours,501.66186,million dollars,6.69,cents per kilowatthour,2241897.0,number of customers,77.4958762886598,85.8701030927835,69.11443298969073,Louisiana
5728,220,2009-08-01,USA-LA,8964.074279999999,thousand megawatthours,7853.928059999998,million kilowatthours,532.70678,million dollars,6.78,cents per kilowatthour,2242960.0,number of customers,81.32872340425527,90.91473684210524,71.71170212765958,Louisiana
5729,221,2009-07-01,USA-LA,9001.30542,thousand megawatthours,8057.531959999998,million kilowatthours,562.51086,million dollars,6.98,cents per kilowatthour,2240990.0,number of customers,82.74042553191491,92.45744680851065,73.02659574468082,Louisiana
5730,222,2009-06-01,USA-LA,8491.55843,thousand megawatthours,6982.79368,million kilowatthours,450.40721,million dollars,6.45,cents per kilowatthour,2239345.0,number of customers,81.7608695652174,92.47500000000002,71.03152173913044,Louisiana
5731,223,2009-05-01,USA-LA,7447.24002,thousand megawatthours,6098.5518299999985,million kilowatthours,446.62103,million dollars,7.32,cents per kilowatthour,2230176.0,number of customers,74.43913043478261,83.54999999999998,65.3271739130435,Louisiana
5732,224,2009-04-01,USA-LA,6384.94448,thousand megawatthours,5483.49977,million kilowatthours,406.31645,million dollars,7.41,cents per kilowatthour,2230097.0,number of customers,65.50229885057469,76.5057471264368,54.49195402298852,Louisiana
5733,225,2009-03-01,USA-LA,6828.755770000002,thousand megawatthours,5514.06697,million kilowatthours,433.72974000000005,million dollars,7.87,cents per kilowatthour,2228526.0,number of customers,59.93258426966293,70.4912087912088,49.33370786516856,Louisiana
5734,226,2009-02-01,USA-LA,6560.65527,thousand megawatthours,5923.26662,million kilowatthours,477.82125,million dollars,8.07,cents per kilowatthour,2219488.0,number of customers,55.16896551724136,67.05111111111111,43.24137931034485,Louisiana
5735,227,2009-01-01,USA-LA,7912.61722,thousand megawatthours,6288.02169,million kilowatthours,510.69884,million dollars,8.12,cents per kilowatthour,2220124.0,number of customers,50.19347826086958,61.707446808510646,38.62391304347828,Louisiana
5736,228,2009-12-01,USA-MA,3481.58528,thousand megawatthours,4671.31774,million kilowatthours,664.02103,million dollars,14.21,cents per kilowatthour,3065348.0,number of customers,30.165384615384607,38.29615384615384,22.060377358490573,Massachusetts
5737,229,2009-11-01,USA-MA,3208.0490000000004,thousand megawatthours,4234.32556,million kilowatthours,618.27614,million dollars,14.6,cents per kilowatthour,3043033.0,number of customers,46.198148148148135,54.30545454545456,38.05555555555557,Massachusetts
5738,230,2009-10-01,USA-MA,3423.064070000001,thousand megawatthours,4379.69807,million kilowatthours,657.11348,million dollars,15.0,cents per kilowatthour,3081338.0,number of customers,49.12884615384614,58.15849056603772,40.103846153846156,Massachusetts
5739,231,2009-09-01,USA-MA,3224.23858,thousand megawatthours,4439.50554,million kilowatthours,700.95457,million dollars,15.79,cents per kilowatthour,3049587.0,number of customers,60.444444444444414,70.8388888888889,50.05,Massachusetts
5740,232,2009-08-01,USA-MA,4186.03213,thousand megawatthours,5339.97995,million kilowatthours,816.5430299999998,million dollars,15.29,cents per kilowatthour,3050499.0,number of customers,71.62075471698112,80.88301886792452,62.362264150943396,Massachusetts
5741,233,2009-07-01,USA-MA,3533.12962,thousand megawatthours,4583.5907,million kilowatthours,703.5789900000002,million dollars,15.35,cents per kilowatthour,3053593.0,number of customers,68.09622641509432,77.02641509433964,59.160377358490564,Massachusetts
5742,234,2009-06-01,USA-MA,2877.14724,thousand megawatthours,4120.29959,million kilowatthours,653.49215,million dollars,15.86,cents per kilowatthour,3045767.0,number of customers,62.46415094339621,70.3169811320755,54.607547169811326,Massachusetts
5743,235,2009-05-01,USA-MA,2280.75579,thousand megawatthours,4163.28609,million kilowatthours,642.1496400000002,million dollars,15.42,cents per kilowatthour,3045070.0,number of customers,57.21698113207546,67.3433962264151,47.06792452830189,Massachusetts
5744,236,2009-04-01,USA-MA,2816.36171,thousand megawatthours,4161.33346,million kilowatthours,647.39769,million dollars,15.56,cents per kilowatthour,3061328.0,number of customers,48.509433962264175,59.52727272727274,37.56037735849058,Massachusetts
5745,237,2009-03-01,USA-MA,3271.99999,thousand megawatthours,4503.12661,million kilowatthours,708.59515,million dollars,15.74,cents per kilowatthour,3057800.0,number of customers,35.514545454545456,45.094642857142865,25.96545454545455,Massachusetts
5746,238,2009-02-01,USA-MA,2931.10287,thousand megawatthours,4634.77658,million kilowatthours,746.8972200000002,million dollars,16.12,cents per kilowatthour,3056897.0,number of customers,29.52037037037037,39.42,19.642592592592585,Massachusetts
5747,239,2009-01-01,USA-MA,3733.18492,thousand megawatthours,5127.958110000001,million kilowatthours,837.66631,million dollars,16.34,cents per kilowatthour,3033694.0,number of customers,21.203636363636363,30.29636363636365,12.087272727272724,Massachusetts
5748,240,2009-12-01,USA-MD,4390.43597,thousand megawatthours,5648.452520000002,million kilowatthours,703.12867,million dollars,12.45,cents per kilowatthour,2446026.0,number of customers,35.08857142857143,42.565714285714286,27.597222222222214,Maryland
5749,241,2009-11-01,USA-MD,2771.33947,thousand megawatthours,4544.17108,million kilowatthours,573.43652,million dollars,12.62,cents per kilowatthour,2443290.0,number of customers,49.548571428571435,57.73055555555556,41.42285714285714,Maryland
